Sport,Start Time,Weekofsy,Level,Key,Game Type,State Code,Away School,Home School,New Subs,Distance Between Schools,hour,day_of_week,month,year,day_of_year,is_friday,is_weekend,is_evening,is_primetime,home_school_hist_avg,away_school_hist_avg,matchup,is_repeat_matchup,State_Group
Football,9/22/2023 22:15,8,Varsity,gamd721f916ad,regular season,CA,ronald-e-mcnair-high-school-stockton-ca,edison-high-school-stockton-stockton-ca,1,7.023826751,22,4,9,2023,265,1,0,1,0,8,,edison-high-school-stockton-stockton-ca_vs_ronald-e-mcnair-high-school-stockton-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gam8c1fd7df6f,regular season,CA,inderkum-high-school-sacramento-ca,woodcreek-high-school-roseville-ca,9,12.28821883,22,4,9,2023,265,1,0,1,0,6,6.6,woodcreek-high-school-roseville-ca_vs_inderkum-high-school-sacramento-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gam26e7b9410c,regular season,CA,chico-high-school-chico-ca,west-park-high-school-roseville-ga,4,,22,4,9,2023,265,1,0,1,0,4.571428571,4,west-park-high-school-roseville-ga_vs_chico-high-school-chico-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gamb7cfe66b31,regular season,CA,de-la-salle-high-school-concord-ca,folsom-high-school-folsom-ca,19,68.38765121,22,4,9,2023,265,1,0,1,0,39.22222222,29,folsom-high-school-folsom-ca_vs_de-la-salle-high-school-concord-ca,1,CA
Football,9/22/2023 22:15,8,Varsity,gam26b07c8511,regular season,CA,yuba-city-high-school-yuba-city-ca,roseville-high-school-roseville-ca,5,31.78285944,22,4,9,2023,265,1,0,1,0,6.5,4.5,roseville-high-school-roseville-ca_vs_yuba-city-high-school-yuba-city-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gam8df6b3a5e6,regular season,CA,bella-vista-high-school-fair-oaks-ca,antelope-high-school-antelope-ca,3,6.433167909,22,4,9,2023,265,1,0,1,0,6.666666667,2.5,antelope-high-school-antelope-ca_vs_bella-vista-high-school-fair-oaks-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gam760c3eedaa,regular season,CA,monterey-trail-high-school-elk-grove-ca,kennedy-high-school-sacramento-sacramento-ca,3,8.273890891,22,4,9,2023,265,1,0,1,0,2.25,20.66666667,kennedy-high-school-sacramento-sacramento-ca_vs_monterey-trail-high-school-elk-grove-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gam43cdc8569c,regular season,OR,north-medford-high-school-medford-or,north-salem-high-school-salem-or,5,179.6701037,22,4,9,2023,265,1,0,1,0,3.2,6.6,north-salem-high-school-salem-or_vs_north-medford-high-school-medford-or,0,OR
Football,9/22/2023 22:15,8,Varsity,gam20d61aeb93,regular season,CA,river-city-high-school-west-sacramento-ca,laguna-creek-high-school-elk-grove-ca,2,10.08348062,22,4,9,2023,265,1,0,1,0,2.5,4,laguna-creek-high-school-elk-grove-ca_vs_river-city-high-school-west-sacramento-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gamf53b006d2a,regular season,CA,inderkum-high-school-sacramento-ca,woodcreek-high-school-roseville-ca,,12.28821883,22,4,9,2023,265,1,0,1,0,6.5,7,woodcreek-high-school-roseville-ca_vs_inderkum-high-school-sacramento-ca,1,CA
Football,9/22/2023 22:15,8,Varsity,gam2f0b68e79b,regular season,CA,gunderson-high-school-san-jose-ca,andrew-hill-high-school-san-jose-ca,1,2.647975906,22,4,9,2023,265,1,0,1,0,2.4,3.75,andrew-hill-high-school-san-jose-ca_vs_gunderson-high-school-san-jose-ca,0,CA
Football,9/22/2023 22:15,8,Varsity,gam2d1de59f49,regular season,CA,prospect-high-school-saratoga-ca,yerba-buena-high-school-san-jose-ca,,8.598708247,22,4,9,2023,265,1,0,1,0,2,3.5,yerba-buena-high-school-san-jose-ca_vs_prospect-high-school-saratoga-ca,0,CA
Football,9/22/2023 22:10,8,Varsity,gam35751a8eb6,regular season,CA,davis-sr-high-school-davis-ca,cosumnes-oaks-high-school-elk-grove-ca,,22.007333,22,4,9,2023,265,1,0,1,0,,5.75,cosumnes-oaks-high-school-elk-grove-ca_vs_davis-sr-high-school-davis-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamde47c2c3e5,regular season,AZ,campo-verde-high-school-gilbert-az,desert-mountain-high-school-scottsdale-az,,21.59076426,22,4,9,2023,265,1,0,1,0,7.818181818,3.333333333,desert-mountain-high-school-scottsdale-az_vs_campo-verde-high-school-gilbert-az,1,Other
Football,9/22/2023 22:00,8,Varsity,gam4d20308db9,regular season,CA,pacheco-high-school-los-banos-ca,lathrop-high-school-lathrop-ca,3,58.82368492,22,4,9,2023,265,1,0,1,0,3.428571429,1.75,lathrop-high-school-lathrop-ca_vs_pacheco-high-school-los-banos-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam32f2de74d2,regular season,OR,gervais-high-school-gervais-or,santiam-high-school-mill-city-or,1,31.6296259,22,4,9,2023,265,1,0,1,0,1,1,santiam-high-school-mill-city-or_vs_gervais-high-school-gervais-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamaddf6c166f,regular season,ID,timberline-high-school-weippe-id,deary-high-school-deary-id,,40.53598653,22,4,9,2023,265,1,0,1,0,2.6,2.666666667,deary-high-school-deary-id_vs_timberline-high-school-weippe-id,0,Other
Football,9/22/2023 22:00,8,Varsity,gam660f95e2a0,regular season,CA,canyon-high-school-anaheim-anaheim-ca,dana-hills-high-school-dana-point-ca,1,26.02490957,22,4,9,2023,265,1,0,1,0,6.4,10,dana-hills-high-school-dana-point-ca_vs_canyon-high-school-anaheim-anaheim-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam0ae6f57964,regular season,OR,baker-high-school-baker-city-or,scappoose-high-school-scappoose-or,8,253.7659276,22,4,9,2023,265,1,0,1,0,5.285714286,5.333333333,scappoose-high-school-scappoose-or_vs_baker-high-school-baker-city-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gama390f14899,regular season,OR,cascade-christian-high-school-medford-or,coquille-high-school-coquille-or,2,87.61093155,22,4,9,2023,265,1,0,1,0,,3.25,coquille-high-school-coquille-or_vs_cascade-christian-high-school-medford-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamcd6e03bf51,regular season,AZ,valley-high-school-sanders-sanders-az,red-mesa-high-school-teec-nos-pos-az,,121.8988205,22,4,9,2023,265,1,0,1,0,5.5,8,red-mesa-high-school-teec-nos-pos-az_vs_valley-high-school-sanders-sanders-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam60f63c57f6,regular season,CA,philip-sala-burton-high-school-san-francisco-ca,riverbank-high-school-riverbank-ca,1,1380.04455,22,4,9,2023,265,1,0,1,0,1.75,,riverbank-high-school-riverbank-ca_vs_philip-sala-burton-high-school-san-francisco-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam246361911d,regular season,NV,bishop-gorman-catholic-high-school-las-vegas-nv,silverado-high-school-las-vegas-nv,18,11.27829042,22,4,9,2023,265,1,0,1,0,,18,silverado-high-school-las-vegas-nv_vs_bishop-gorman-catholic-high-school-las-vegas-nv,0,Other
Football,9/22/2023 22:00,8,Varsity,gam7101e41b16,regular season,CA,summerville-high-school-tuolumne-ca,modesto-christian-high-school-modesto-ca,1,47.88229065,22,4,9,2023,265,1,0,1,0,2.285714286,1,modesto-christian-high-school-modesto-ca_vs_summerville-high-school-tuolumne-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam9e5a6d53b3,regular season,CA,twentynine-palms-high-school-twentynine-palms-ca,cathedral-city-high-school-cathedral-city-ca,3,31.77283694,22,4,9,2023,265,1,0,1,0,,3.5,cathedral-city-high-school-cathedral-city-ca_vs_twentynine-palms-high-school-twentynine-palms-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam9021c4785f,regular season,OR,north-bend-high-school-north-bend-or,mazama-high-school-klamath-falls-or,12,151.5951083,22,4,9,2023,265,1,0,1,0,10.2,12.33333333,mazama-high-school-klamath-falls-or_vs_north-bend-high-school-north-bend-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam669ec9db55,regular season,WA,everett-high-school-everett-wa,redmond-high-school-redmond-wa,3,20.62954925,22,4,9,2023,265,1,0,1,0,1,1.5,redmond-high-school-redmond-wa_vs_everett-high-school-everett-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam72ef962d3a,regular season,CA,valley-center-high-school-valley-center-ca,imperial-high-school-imperial-ca,2,89.04502984,22,4,9,2023,265,1,0,1,0,3,2.25,imperial-high-school-imperial-ca_vs_valley-center-high-school-valley-center-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam3d1eb9ab07,regular season,AZ,bagdad-high-school-sells-az,mohave-accelerated-schools-bullhead-city-az,5,89.48385185,22,4,9,2023,265,1,0,1,0,2.333333333,4,mohave-accelerated-schools-bullhead-city-az_vs_bagdad-high-school-sells-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam20a5e64305,regular season,CA,paramount-high-school-paramount-ca,venice-high-school-los-angeles-ca,1,17.91444736,22,4,9,2023,265,1,0,1,0,,5,venice-high-school-los-angeles-ca_vs_paramount-high-school-paramount-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam5311d511eb,regular season,NV,sierra-vista-high-school-las-vegas-nv,faith-lutheran-high-school-las-vegas-nv,2,7.679521537,22,4,9,2023,265,1,0,1,0,13.66666667,4.5,faith-lutheran-high-school-las-vegas-nv_vs_sierra-vista-high-school-las-vegas-nv,0,Other
Football,9/22/2023 22:00,8,Varsity,gamda088dea77,regular season,OR,tigard-high-school-tigard-or,liberty-high-school-hillsboro-or,8,12.73552169,22,4,9,2023,265,1,0,1,0,4.25,5.2,liberty-high-school-hillsboro-or_vs_tigard-high-school-tigard-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamba367c1fbc,regular season,OR,oakridge-high-school-oakridge-or,monroe-high-school-monroe-or,3,56.89388235,22,4,9,2023,265,1,0,1,0,2.6,1.75,monroe-high-school-monroe-or_vs_oakridge-high-school-oakridge-or,1,OR
Football,9/22/2023 22:00,8,Varsity,gamf6fc56e321,regular season,CA,narbonne-high-school-harbor-city-ca,dominguez-high-school-compton-ca,4,,22,4,9,2023,265,1,0,1,0,3,,dominguez-high-school-compton-ca_vs_narbonne-high-school-harbor-city-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam437dac78d1,regular season,CA,dos-palos-high-school-dos-palos-ca,chowchilla-union-high-school-chowchilla-ca,10,21.87796419,22,4,9,2023,265,1,0,1,0,1.833333333,8,chowchilla-union-high-school-chowchilla-ca_vs_dos-palos-high-school-dos-palos-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam18d4ff0d30,regular season,CA,dos-pueblos-high-school-goleta-ca,pacifica-high-school-oxnard-oxnard-ca,,43.24689365,22,4,9,2023,265,1,0,1,0,,3.666666667,pacifica-high-school-oxnard-oxnard-ca_vs_dos-pueblos-high-school-goleta-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam1d3e26976b,regular season,OR,reynolds-high-school-gresham-or,gresham-high-school-gresham-or,4,2.047053016,22,4,9,2023,265,1,0,1,0,4.8,4,gresham-high-school-gresham-or_vs_reynolds-high-school-gresham-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam34021c3e7d,regular season,CA,diego-rivera-learning-complex-los-angeles-ca,rancho-dominguez-preparatory-long-beach-ca,2,10.56856778,22,4,9,2023,265,1,0,1,0,2,,rancho-dominguez-preparatory-long-beach-ca_vs_diego-rivera-learning-complex-los-angeles-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamd61a343962,regular season,CA,antioch-high-school-antioch-ca,tennyson-high-school-hayward-ca,3,28.60148097,22,4,9,2023,265,1,0,1,0,3.5,10.33333333,tennyson-high-school-hayward-ca_vs_antioch-high-school-antioch-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam28b79f6688,regular season,CA,university-high-school-irvine-irvine-ca,laguna-hills-high-school-laguna-hills-ca,6,8.070031612,22,4,9,2023,265,1,0,1,0,7.666666667,6.666666667,laguna-hills-high-school-laguna-hills-ca_vs_university-high-school-irvine-irvine-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamb6a236e0ed,regular season,WA,thomas-jefferson-high-school-auburn-wa,auburn-mountainview-high-school-auburn-wa,,5.002981709,22,4,9,2023,265,1,0,1,0,6,10,auburn-mountainview-high-school-auburn-wa_vs_thomas-jefferson-high-school-auburn-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam580d05ab51,regular season,AZ,corona-del-sol-high-school-tempe-az,marcos-de-niza-high-school-tempe-az,,2.818224731,22,4,9,2023,265,1,0,1,0,9.333333333,7.4,marcos-de-niza-high-school-tempe-az_vs_corona-del-sol-high-school-tempe-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam4e035d8882,regular season,AZ,desert-view-high-school-tucson-az,walden-grove-high-school-sahuarita-az,2,11.58922538,22,4,9,2023,265,1,0,1,0,4.166666667,3,walden-grove-high-school-sahuarita-az_vs_desert-view-high-school-tucson-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam3851d34171,regular season,OR,imbler-high-school-imbler-or,elgin-high-school-elgin-or,1,7.228483619,22,4,9,2023,265,1,0,1,0,3.5,2.5,elgin-high-school-elgin-or_vs_imbler-high-school-imbler-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam729c66ff2f,regular season,OR,south-salem-high-school-salem-or,south-medford-high-school-medford-or,7,181.0112844,22,4,9,2023,265,1,0,1,0,5.75,11,south-medford-high-school-medford-or_vs_south-salem-high-school-salem-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamaa33eeabce,regular season,WA,west-seattle-high-school-seattle-wa,chief-sealth-international-high-school-seattle-wa,1,3.355575258,22,4,9,2023,265,1,0,1,0,4,2,chief-sealth-international-high-school-seattle-wa_vs_west-seattle-high-school-seattle-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam4203892bb0,regular season,AZ,window-rock-high-school-fort-defiance-az,tempe-high-school-tempe-az,7,230.7242576,22,4,9,2023,265,1,0,1,0,5.428571429,,tempe-high-school-tempe-az_vs_window-rock-high-school-fort-defiance-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gamdfd739e467,regular season,AZ,estrella-foothills-high-school-goodyear-az,seton-catholic-preparatory-high-school-chandler-az,,31.42840176,22,4,9,2023,265,1,0,1,0,6,3,seton-catholic-preparatory-high-school-chandler-az_vs_estrella-foothills-high-school-goodyear-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gamda2a277d97,regular season,CA,mesa-verde-high-school-citrus-heights-ca,lindhurst-high-school-olivehurst-ca,,29.35586084,22,4,9,2023,265,1,0,1,0,1,,lindhurst-high-school-olivehurst-ca_vs_mesa-verde-high-school-citrus-heights-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam3817f98dbd,regular season,ID,grangeville-high-school-grangeville-id,priest-river-lamanna-high-school-priest-river-id,,161.1028652,22,4,9,2023,265,1,0,1,0,2.5,4.333333333,priest-river-lamanna-high-school-priest-river-id_vs_grangeville-high-school-grangeville-id,0,Other
Football,9/22/2023 22:00,8,Varsity,gam83413a4d5f,regular season,CA,eagle-rock-los-angeles-ca,pomona-high-school-pomona-ca,1,27.36052011,22,4,9,2023,265,1,0,1,0,2.666666667,,pomona-high-school-pomona-ca_vs_eagle-rock-los-angeles-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam2e3fd0ef67,regular season,AZ,catalina-foothills-high-school-tucson-az,tucson-high-magnet-school-tucson-az,5,6.56514425,22,4,9,2023,265,1,0,1,0,6.142857143,5,tucson-high-magnet-school-tucson-az_vs_catalina-foothills-high-school-tucson-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam0bac4c37b7,regular season,CA,los-amigos-high-school-fountain-valley-ca,artesia-high-school-lakewood-ca,1,12.00435198,22,4,9,2023,265,1,0,1,0,2,,artesia-high-school-lakewood-ca_vs_los-amigos-high-school-fountain-valley-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gama412d9d8f7,regular season,WA,oak-harbor-high-school-oak-harbor-wa,marysvillepilchuck-high-school-marysville-wa,2,27.62760604,22,4,9,2023,265,1,0,1,0,4.4,4,marysvillepilchuck-high-school-marysville-wa_vs_oak-harbor-high-school-oak-harbor-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gamce84a90ed9,regular season,WA,peninsula-high-school-gig-harbor-wa,north-thurston-high-school-lacey-wa,5,25.13750719,22,4,9,2023,265,1,0,1,0,7.5,17,north-thurston-high-school-lacey-wa_vs_peninsula-high-school-gig-harbor-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,game8b7a61d98,regular season,OR,parkrose-high-school-portland-or,rex-putnam-high-school-milwaukie-or,,11.08914266,22,4,9,2023,265,1,0,1,0,7.6,4,rex-putnam-high-school-milwaukie-or_vs_parkrose-high-school-portland-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam138ecde915,regular season,OR,clackamas-high-school-clackamas-or,barlow-sam-high-school-gresham-or,1,9.933109763,22,4,9,2023,265,1,0,1,0,3.888888889,8,barlow-sam-high-school-gresham-or_vs_clackamas-high-school-clackamas-or,1,OR
Football,9/22/2023 22:00,8,Varsity,gam5c1884ed2d,regular season,WA,centralia-high-school-centralia-wa,tumwater-high-school-tumwater-wa,1,18.37819265,22,4,9,2023,265,1,0,1,0,11.54545455,2.8,tumwater-high-school-tumwater-wa_vs_centralia-high-school-centralia-wa,1,WA
Football,9/22/2023 22:00,8,Varsity,gamef03719808,regular season,CA,montclair-high-school-montclair-ca,walnut-high-school-walnut-ca,,9.13828492,22,4,9,2023,265,1,0,1,0,5.5,3.666666667,walnut-high-school-walnut-ca_vs_montclair-high-school-montclair-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamba1cf82aa2,regular season,CA,baldwin-park-high-school-baldwin-park-ca,diamond-bar-high-school-diamond-bar-ca,4,9.440568483,22,4,9,2023,265,1,0,1,0,5.125,6,diamond-bar-high-school-diamond-bar-ca_vs_baldwin-park-high-school-baldwin-park-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam27c7513660,regular season,OR,riverside-high-school-boardman-or,blanchet-catholic-school-salem-or,2,170.5261364,22,4,9,2023,265,1,0,1,0,2.5,2,blanchet-catholic-school-salem-or_vs_riverside-high-school-boardman-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam2bc113e88b,regular season,WA,forks-high-school-forks-wa,ilwaco-high-school-ilwaco-wa,7,114.0982306,22,4,9,2023,265,1,0,1,0,4,4.666666667,ilwaco-high-school-ilwaco-wa_vs_forks-high-school-forks-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam1a7188f69e,regular season,AZ,desert-ridge-high-school-mesa-az,mountain-view-mesa-high-school-mesa-az,3,10.08604337,22,4,9,2023,265,1,0,1,0,6.5,5.166666667,mountain-view-mesa-high-school-mesa-az_vs_desert-ridge-high-school-mesa-az,1,Other
Football,9/22/2023 22:00,8,Varsity,gam4fed9f7d57,regular season,CA,saguaro-high-school-scottsdale-az,sierra-canyon-high-school-chatsworth-ca,25,386.4873147,22,4,9,2023,265,1,0,1,0,39.66666667,28.88888889,sierra-canyon-high-school-chatsworth-ca_vs_saguaro-high-school-scottsdale-az,1,CA
Football,9/22/2023 22:00,8,Varsity,gam7b70def6f4,regular season,OR,clatskanie-high-school-clatskanie-or,sheridan-high-school-sheridan-or,3,70.04301264,22,4,9,2023,265,1,0,1,0,1.75,1,sheridan-high-school-sheridan-or_vs_clatskanie-high-school-clatskanie-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam44a2d8785c,regular season,WA,shorewood-high-school-shoreline-wa,cedarcrest-high-school-duvall-wa,6,18.59055033,22,4,9,2023,265,1,0,1,0,4.833333333,,cedarcrest-high-school-duvall-wa_vs_shorewood-high-school-shoreline-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gamf09dc7f4a1,regular season,CA,northview-high-school-covina-ca,harvard-westlake-high-school-studio-city-ca,4,28.9038256,22,4,9,2023,265,1,0,1,0,6,1,harvard-westlake-high-school-studio-city-ca_vs_northview-high-school-covina-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamee41c27b8e,regular season,AZ,desert-edge-high-school-goodyear-az,sunnyslope-high-school-phoenix-az,6,20.6130319,22,4,9,2023,265,1,0,1,0,,18,sunnyslope-high-school-phoenix-az_vs_desert-edge-high-school-goodyear-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gambb6e991c6b,regular season,CA,valley-view-high-school-moreno-valley-ca,ontario-high-school-ontario-ca,1,28.18118571,22,4,9,2023,265,1,0,1,0,3.333333333,5,ontario-high-school-ontario-ca_vs_valley-view-high-school-moreno-valley-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam332131256c,regular season,WA,othello-high-school-othello-wa,selah-high-school-selah-wa,3,65.37639291,22,4,9,2023,265,1,0,1,0,8.8,6,selah-high-school-selah-wa_vs_othello-high-school-othello-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gamdb846b6a49,regular season,CA,fillmore-high-school-fillmore-ca,don-anotonio-lugo-high-school-chino-ca,1,73.7981417,22,4,9,2023,265,1,0,1,0,3.5,2,don-anotonio-lugo-high-school-chino-ca_vs_fillmore-high-school-fillmore-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gama58131d891,regular season,CA,vista-del-lago-high-school-folsom-folsom-ca,capital-christian-high-school-sacramento-ca,5,14.58142132,22,4,9,2023,265,1,0,1,0,6.4,10,capital-christian-high-school-sacramento-ca_vs_vista-del-lago-high-school-folsom-folsom-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam1efee4165f,regular season,WA,mead-high-school-spokane-wa,gonzaga-preparatory-school-spokane-wa,14,5.93532213,22,4,9,2023,265,1,0,1,0,7.666666667,10.33333333,gonzaga-preparatory-school-spokane-wa_vs_mead-high-school-spokane-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam2140c533ac,regular season,WA,sehome-high-school-bellingham-wa,burlingtonedison-high-school-burlington-wa,10,18.45846445,22,4,9,2023,265,1,0,1,0,14.33333333,6.666666667,burlingtonedison-high-school-burlington-wa_vs_sehome-high-school-bellingham-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam0e3e849128,regular season,CA,la-quinta-high-school-la-quinta-ca,vista-del-lago-high-school-moreno-valley-moreno-valley-ca,3,54.80226542,22,4,9,2023,265,1,0,1,0,2,4,vista-del-lago-high-school-moreno-valley-moreno-valley-ca_vs_la-quinta-high-school-la-quinta-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamad52235d61,regular season,WA,the-dalleswahtonka-high-school-the-dalles-or,fort-vancouver-high-school-vancouver-wa,1,68.90113281,22,4,9,2023,265,1,0,1,0,3.5,9,fort-vancouver-high-school-vancouver-wa_vs_the-dalleswahtonka-high-school-the-dalles-or,0,WA
Football,9/22/2023 22:00,8,Varsity,gamb2cd09c73b,regular season,CA,rosemead-high-school-rosemead-ca,santa-fe-high-school-santa-fe-springs-ca,2,10.04145131,22,4,9,2023,265,1,0,1,0,4.5,1.5,santa-fe-high-school-santa-fe-springs-ca_vs_rosemead-high-school-rosemead-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam00f7116ec8,regular season,OR,illinois-valley-high-school-cave-junction-or,oakland-high-school-oakland-or,3,88.71897584,22,4,9,2023,265,1,0,1,0,4,,oakland-high-school-oakland-or_vs_illinois-valley-high-school-cave-junction-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamf3577c646d,regular season,AZ,kingman-academy-of-learning-kingman-az,camp-verde-high-school-camp-verde-az,2,130.6155385,22,4,9,2023,265,1,0,1,0,8.6,3,camp-verde-high-school-camp-verde-az_vs_kingman-academy-of-learning-kingman-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam3f14955555,regular season,CA,duarte-high-school-duarte-ca,la-puente-high-school-la-puente-ca,,7.665608928,22,4,9,2023,265,1,0,1,0,3,,la-puente-high-school-la-puente-ca_vs_duarte-high-school-duarte-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam52567cc748,regular season,ID,lakeside-high-school-plummer-id,highland-high-school-craigmont-id,2,77.87564811,22,4,9,2023,265,1,0,1,0,3,1,highland-high-school-craigmont-id_vs_lakeside-high-school-plummer-id,0,Other
Football,9/22/2023 22:00,8,Varsity,gamade5aec405,regular season,CA,rancho-cucamonga-high-school-rancho-cucamonga-ca,vista-murrieta-high-school-murrieta-ca,15,42.98533701,22,4,9,2023,265,1,0,1,0,10.85714286,35,vista-murrieta-high-school-murrieta-ca_vs_rancho-cucamonga-high-school-rancho-cucamonga-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam89a2aa8416,regular season,CA,rancho-cucamonga-high-school-rancho-cucamonga-ca,vista-murrieta-high-school-murrieta-ca,13,42.98533701,22,4,9,2023,265,1,0,1,0,11.375,28.33333333,vista-murrieta-high-school-murrieta-ca_vs_rancho-cucamonga-high-school-rancho-cucamonga-ca,1,CA
Football,9/22/2023 22:00,8,Varsity,gam1e580cea24,regular season,OR,knappa-high-school-astoria-or,corbett-high-school-corbett-or,1,77.3796416,22,4,9,2023,265,1,0,1,0,1,6,corbett-high-school-corbett-or_vs_knappa-high-school-astoria-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamdcdd6e2ed4,regular season,WA,ellensburg-high-school-ellensburg-wa,grandview-high-school-grandview-wa,2,58.66451121,22,4,9,2023,265,1,0,1,0,3.8,6.25,grandview-high-school-grandview-wa_vs_ellensburg-high-school-ellensburg-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam3038679895,regular season,AZ,shadow-ridge-high-school-surprise-az,perry-high-school-gilbert-az,3,46.64205747,22,4,9,2023,265,1,0,1,0,4.857142857,7.6,perry-high-school-gilbert-az_vs_shadow-ridge-high-school-surprise-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam5e31ab2e5a,regular season,OR,yamhillcarlton-high-school-yamhill-or,banks-high-school-banks-or,1,19.12816807,22,4,9,2023,265,1,0,1,0,5,4,banks-high-school-banks-or_vs_yamhillcarlton-high-school-yamhill-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gama2bc99f730,regular season,OR,corvallis-high-school-corvallis-or,lebanon-high-school-lebanon-or,8,17.58230986,22,4,9,2023,265,1,0,1,0,3.4,7,lebanon-high-school-lebanon-or_vs_corvallis-high-school-corvallis-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gama476901fd7,regular season,AZ,willow-canyon-high-school-surprise-az,westview-high-school-avondale-az,7,13.26582011,22,4,9,2023,265,1,0,1,0,3.5,3.666666667,westview-high-school-avondale-az_vs_willow-canyon-high-school-surprise-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam6ce2834b3e,regular season,CA,merced-high-school-merced-ca,atwater-high-school-atwater-ca,1,8.433627985,22,4,9,2023,265,1,0,1,0,2,6.666666667,atwater-high-school-atwater-ca_vs_merced-high-school-merced-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gambfd7aad57e,regular season,OR,junction-city-high-school-junction-city-or,philomath-high-school-philomath-or,5,1410.657936,22,4,9,2023,265,1,0,1,0,4.6,4.666666667,philomath-high-school-philomath-or_vs_junction-city-high-school-junction-city-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamc74e6f90b2,regular season,NV,mater-academy-east-las-vegas-las-vegas-nv,pahrump-valley-high-school-pahrump-nv,1,,22,4,9,2023,265,1,0,1,0,4.666666667,1,pahrump-valley-high-school-pahrump-nv_vs_mater-academy-east-las-vegas-las-vegas-nv,0,Other
